user,num_features,num_edges,latlon_tru,latlon_pred,haversine_distance,acc_at_161,percent
user_07099cde,58,31,"[28.066688, -81.952496]","[39.307559999999995, -76.65441700000001]",1341.9239806759006,0.0,80
user_07099cde,72,38,"[28.066688, -81.952496]","[39.307559999999995, -76.65441700000001]",1341.9239806759006,0.0,100
user_073ae410,0,0,"[40.75, -73.997]","[40.767058, -73.997]",1.8967656786229576,1.0,0
user_073ae410,6,3,"[40.75, -73.997]","[40.6472835, -73.936812]",12.49790809964185,1.0,5
user_073ae410,11,6,"[40.75, -73.997]","[40.767058, -73.997]",1.8967656786229576,1.0,10
user_073ae410,21,12,"[40.75, -73.997]","[40.767058, -73.997]",1.8967656786229576,1.0,20
user_073ae410,41,24,"[40.75, -73.997]","[40.6472835, -73.936812]",12.49790809964185,1.0,40
user_073ae410,62,36,"[40.75, -73.997]","[40.6472835, -73.936812]",12.49790809964185,1.0,60
user_073ae410,82,48,"[40.75, -73.997]","[40.6472835, -73.936812]",12.49790809964185,1.0,80
user_073ae410,102,60,"[40.75, -73.997]","[40.812029499999994, -73.93619749999999]",8.589683064211634,1.0,100
user_073f6805,0,0,"[42.354918, -83.076103]","[42.392489999999995, -83.472249]",32.80925758606731,1.0,0
user_073f6805,11,2,"[42.354918, -83.076103]","[42.392489999999995, -83.472249]",32.80925758606731,1.0,5
user_073f6805,21,5,"[42.354918, -83.076103]","[42.392489999999995, -83.472249]",32.80925758606731,1.0,10
user_073f6805,42,10,"[42.354918, -83.076103]","[42.392489999999995, -83.472249]",32.80925758606731,1.0,20
user_073f6805,84,20,"[42.354918, -83.076103]","[42.392489999999995, -83.472249]",32.80925758606731,1.0,40
user_073f6805,126,30,"[42.354918, -83.076103]","[42.392489999999995, -83.472249]",32.80925758606731,1.0,60
user_073f6805,168,40,"[42.354918, -83.076103]","[42.392489999999995, -83.472249]",32.80925758606731,1.0,80
user_073f6805,209,50,"[42.354918, -83.076103]","[40.6952045, -74.005395]",776.9201035265418,0.0,100
user_07713420,0,0,"[42.494741999999995, -76.325317]","[41.916661, -71.40430400000001]",410.32999515802163,0.0,0
user_07713420,4,0,"[42.494741999999995, -76.325317]","[41.916661, -71.40430400000001]",410.32999515802163,0.0,5
user_07713420,7,0,"[42.494741999999995, -76.325317]","[41.916661, -71.40430400000001]",410.32999515802163,0.0,10
user_07713420,14,1,"[42.494741999999995, -76.325317]","[41.916661, -71.40430400000001]",410.32999515802163,0.0,20
user_07713420,28,3,"[42.494741999999995, -76.325317]","[41.916661, -71.40430400000001]",410.32999515802163,0.0,40
user_07713420,42,5,"[42.494741999999995, -76.325317]","[41.916661, -71.40430400000001]",410.32999515802163,0.0,60
user_07713420,56,7,"[42.494741999999995, -76.325317]","[41.916661, -71.40430400000001]",410.32999515802163,0.0,80
user_07713420,69,8,"[42.494741999999995, -76.325317]","[41.916661, -71.40430400000001]",410.32999515802163,0.0,100
user_07737f16,0,0,"[47.5468808, -122.31405]","[40.679817, -73.849707]",3878.336554235192,0.0,0
user_07737f16,7,0,"[47.5468808, -122.31405]","[40.679817, -73.849707]",3878.336554235192,0.0,5
user_07737f16,14,0,"[47.5468808, -122.31405]","[40.679817, -73.849707]",3878.336554235192,0.0,10
user_07737f16,27,0,"[47.5468808, -122.31405]","[40.679817, -73.849707]",3878.336554235192,0.0,20
user_07737f16,53,1,"[47.5468808, -122.31405]","[40.679817, -73.849707]",3878.336554235192,0.0,40
user_07737f16,80,1,"[47.5468808, -122.31405]","[40.679817, -73.849707]",3878.336554235192,0.0,60
user_07737f16,106,2,"[47.5468808, -122.31405]","[40.679817, -73.849707]",3878.336554235192,0.0,80
user_07737f16,132,2,"[47.5468808, -122.31405]","[40.679817, -73.849707]",3878.336554235192,0.0,100
user_07948d5d,0,0,"[41.765471999999995, -87.82236999999999]","[29.694716500000002, -95.5632315]",1511.5810468456734,0.0,0
user_07948d5d,4,0,"[41.765471999999995, -87.82236999999999]","[29.694716500000002, -95.5632315]",1511.5810468456734,0.0,5
user_07948d5d,8,0,"[41.765471999999995, -87.82236999999999]","[29.694716500000002, -95.5632315]",1511.5810468456734,0.0,10
user_07948d5d,16,1,"[41.765471999999995, -87.82236999999999]","[29.694716500000002, -95.5632315]",1511.5810468456734,0.0,20
user_07948d5d,32,3,"[41.765471999999995, -87.82236999999999]","[29.694716500000002, -95.5632315]",1511.5810468456734,0.0,40
user_07948d5d,48,5,"[41.765471999999995, -87.82236999999999]","[42.392489999999995, -83.472249]",365.6847346667864,0.0,60
user_07948d5d,64,7,"[41.765471999999995, -87.82236999999999]","[42.392489999999995, -83.472249]",365.6847346667864,0.0,80
user_07948d5d,80,8,"[41.765471999999995, -87.82236999999999]","[42.392489999999995, -83.472249]",365.6847346667864,0.0,100
user_07b8a39e,0,0,"[37.776149, -122.40968799999999]","[38.485291, -122.137948]",82.35724330310329,1.0,0
user_07b8a39e,9,1,"[37.776149, -122.40968799999999]","[38.485291, -122.137948]",82.35724330310329,1.0,5
user_07b8a39e,18,2,"[37.776149, -122.40968799999999]","[38.485291, -122.137948]",82.35724330310329,1.0,10
user_07b8a39e,36,5,"[37.776149, -122.40968799999999]","[38.485291, -122.137948]",82.35724330310329,1.0,20
user_07b8a39e,72,10,"[37.776149, -122.40968799999999]","[38.485291, -122.137948]",82.35724330310329,1.0,40
user_07b8a39e,108,16,"[37.776149, -122.40968799999999]","[38.485291, -122.137948]",82.35724330310329,1.0,60
user_07b8a39e,144,21,"[37.776149, -122.40968799999999]","[33.935105, -118.29469]",565.5093239885127,0.0,80
user_07b8a39e,180,26,"[37.776149, -122.40968799999999]","[33.935105, -118.29469]",565.5093239885127,0.0,100
user_08119108,0,0,"[38.540496000000005, -90.482425]","[33.187655500000005, -90.102037]",596.1939064473272,0.0,0
user_08119108,9,1,"[38.540496000000005, -90.482425]","[33.187655500000005, -90.102037]",596.1939064473272,0.0,5
user_08119108,17,3,"[38.540496000000005, -90.482425]","[35.952729999999995, -78.541696]",1094.493162475484,0.0,10
user_08119108,33,7,"[38.540496000000005, -90.482425]","[33.187655500000005, -90.102037]",596.1939064473272,0.0,20
user_08119108,65,14,"[38.540496000000005, -90.482425]","[33.187655500000005, -90.102037]",596.1939064473272,0.0,40
user_08119108,97,22,"[38.540496000000005, -90.482425]","[33.187655500000005, -90.102037]",596.1939064473272,0.0,60
user_08119108,129,29,"[38.540496000000005, -90.482425]","[33.187655500000005, -90.102037]",596.1939064473272,0.0,80
user_08119108,161,36,"[38.540496000000005, -90.482425]","[33.187655500000005, -90.102037]",596.1939064473272,0.0,100
user_08181e6f,0,0,"[41.887355, -71.396811]","[41.916661, -71.40430400000001]",3.3171637921497825,1.0,0
user_08181e6f,5,0,"[41.887355, -71.396811]","[41.916661, -71.40430400000001]",3.3171637921497825,1.0,5
user_08181e6f,10,0,"[41.887355, -71.396811]","[41.916661, -71.40430400000001]",3.3171637921497825,1.0,10
user_08181e6f,19,1,"[41.887355, -71.396811]","[41.916661, -71.40430400000001]",3.3171637921497825,1.0,20
user_08181e6f,37,2,"[41.887355, -71.396811]","[41.916661, -71.40430400000001]",3.3171637921497825,1.0,40
user_08181e6f,56,3,"[41.887355, -71.396811]","[41.916661, -71.40430400000001]",3.3171637921497825,1.0,60
user_08181e6f,74,4,"[41.887355, -71.396811]","[41.916661, -71.40430400000001]",3.3171637921497825,1.0,80
user_08181e6f,92,5,"[41.887355, -71.396811]","[41.916661, -71.40430400000001]",3.3171637921497825,1.0,100
user_0826d980,0,0,"[35.930532, -84.10106]","[33.187655500000005, -90.102037]",628.3139397678764,0.0,0
user_0826d980,10,0,"[35.930532, -84.10106]","[33.187655500000005, -90.102037]",628.3139397678764,0.0,5
user_0826d980,19,1,"[35.930532, -84.10106]","[33.187655500000005, -90.102037]",628.3139397678764,0.0,10
user_0826d980,37,2,"[35.930532, -84.10106]","[33.187655500000005, -90.102037]",628.3139397678764,0.0,20
user_0826d980,74,4,"[35.930532, -84.10106]","[33.187655500000005, -90.102037]",628.3139397678764,0.0,40
user_0826d980,111,6,"[35.930532, -84.10106]","[38.485291, -122.137948]",3356.637069356595,0.0,60
user_0826d980,148,8,"[35.930532, -84.10106]","[33.187655500000005, -90.102037]",628.3139397678764,0.0,80
user_0826d980,185,10,"[35.930532, -84.10106]","[38.485291, -122.137948]",3356.637069356595,0.0,100
user_087cd93c,0,0,"[40.76573, -73.951513]","[40.812029499999994, -73.93619749999999]",5.307284138901772,1.0,0
user_087cd93c,5,1,"[40.76573, -73.951513]","[40.812029499999994, -73.93619749999999]",5.307284138901772,1.0,5
user_087cd93c,10,3,"[40.76573, -73.951513]","[40.812029499999994, -73.93619749999999]",5.307284138901772,1.0,10
user_087cd93c,20,7,"[40.76573, -73.951513]","[40.812029499999994, -73.93619749999999]",5.307284138901772,1.0,20
user_087cd93c,39,15,"[40.76573, -73.951513]","[40.812029499999994, -73.93619749999999]",5.307284138901772,1.0,40
user_087cd93c,59,22,"[40.76573, -73.951513]","[40.812029499999994, -73.93619749999999]",5.307284138901772,1.0,60
user_087cd93c,78,30,"[40.76573, -73.951513]","[40.812029499999994, -73.93619749999999]",5.307284138901772,1.0,80
user_087cd93c,97,37,"[40.76573, -73.951513]","[40.812029499999994, -73.93619749999999]",5.307284138901772,1.0,100
user_0885343d,0,0,"[29.956898, -95.417868]","[29.694716500000002, -95.5632315]",32.3504173964869,1.0,0
user_0885343d,10,3,"[29.956898, -95.417868]","[29.694716500000002, -95.5632315]",32.3504173964869,1.0,5
user_0885343d,19,6,"[29.956898, -95.417868]","[29.694716500000002, -95.5632315]",32.3504173964869,1.0,10
user_0885343d,37,12,"[29.956898, -95.417868]","[29.694716500000002, -95.5632315]",32.3504173964869,1.0,20
user_0885343d,73,24,"[29.956898, -95.417868]","[29.694716500000002, -95.5632315]",32.3504173964869,1.0,40
user_0885343d,110,36,"[29.956898, -95.417868]","[29.694716500000002, -95.5632315]",32.3504173964869,1.0,60
user_0885343d,146,48,"[29.956898, -95.417868]","[29.694716500000002, -95.5632315]",32.3504173964869,1.0,80
user_0885343d,182,60,"[29.956898, -95.417868]","[29.694716500000002, -95.5632315]",32.3504173964869,1.0,100
user_088778f7,0,0,"[38.981730999999996, -76.952895]","[38.935939499999996, -77.024115]",7.990481188181028,1.0,0
user_088778f7,5,0,"[38.981730999999996, -76.952895]","[38.935939499999996, -77.024115]",7.990481188181028,1.0,5
user_088778f7,9,1,"[38.981730999999996, -76.952895]","[38.935939499999996, -77.024115]",7.990481188181028,1.0,10
user_088778f7,18,3,"[38.981730999999996, -76.952895]","[38.935939499999996, -77.024115]",7.990481188181028,1.0,20
user_088778f7,36,6,"[38.981730999999996, -76.952895]","[38.935939499999996, -77.024115]",7.990481188181028,1.0,40
user_088778f7,54,10,"[38.981730999999996, -76.952895]","[38.935939499999996, -77.024115]",7.990481188181028,1.0,60
user_088778f7,72,13,"[38.981730999999996, -76.952895]","[38.935939499999996, -77.024115]",7.990481188181028,1.0,80
user_088778f7,90,16,"[38.981730999999996, -76.952895]","[38.935939499999996, -77.024115]",7.990481188181028,1.0,100
user_08cdff74,0,0,"[40.704145000000004, -73.728311]","[40.689132, -73.721469]",1.766215676343969,1.0,0
user_08cdff74,12,3,"[40.704145000000004, -73.728311]","[40.689132, -73.721469]",1.766215676343969,1.0,5
user_08cdff74,24,6,"[40.704145000000004, -73.728311]","[37.500671000000004, -77.394889]",476.33566349854107,0.0,10
user_08cdff74,48,12,"[40.704145000000004, -73.728311]","[37.500671000000004, -77.394889]",476.33566349854107,0.0,20
user_08cdff74,95,25,"[40.704145000000004, -73.728311]","[40.679817, -73.849707]",10.586468863293575,1.0,40
user_08cdff74,143,37,"[40.704145000000004, -73.728311]","[40.812029499999994, -73.93619749999999]",21.224959336786387,1.0,60
user_08cdff74,190,50,"[40.704145000000004, -73.728311]","[40.689132, -73.721469]",1.766215676343969,1.0,80
user_08cdff74,237,62,"[40.704145000000004, -73.728311]","[40.6952045, -74.005395]",23.37965522581162,1.0,100
user_08d07a9d,0,0,"[41.202847, -73.17182199999999]","[41.916661, -71.40430400000001]",167.11056775247334,0.0,0
user_08d07a9d,11,1,"[41.202847, -73.17182199999999]","[41.916661, -71.40430400000001]",167.11056775247334,0.0,5
user_08d07a9d,22,3,"[41.202847, -73.17182199999999]","[41.916661, -71.40430400000001]",167.11056775247334,0.0,10
user_08d07a9d,43,7,"[41.202847, -73.17182199999999]","[41.916661, -71.40430400000001]",167.11056775247334,0.0,20
user_08d07a9d,85,14,"[41.202847, -73.17182199999999]","[41.916661, -71.40430400000001]",167.11056775247334,0.0,40
user_08d07a9d,127,21,"[41.202847, -73.17182199999999]","[40.9112535, -73.7748885]",60.06781553704231,1.0,60
user_08d07a9d,169,28,"[41.202847, -73.17182199999999]","[40.9112535, -73.7748885]",60.06781553704231,1.0,80
user_08d07a9d,211,35,"[41.202847, -73.17182199999999]","[40.9112535, -73.7748885]",60.06781553704231,1.0,100
user_08f3eb55,0,0,"[25.914637, -80.165309]","[25.973882, -80.242374]",10.137818897925627,1.0,0
user_08f3eb55,7,0,"[25.914637, -80.165309]","[25.973882, -80.242374]",10.137818897925627,1.0,5
user_08f3eb55,13,1,"[25.914637, -80.165309]","[25.973882, -80.242374]",10.137818897925627,1.0,10
user_08f3eb55,26,2,"[25.914637, -80.165309]","[25.973882, -80.242374]",10.137818897925627,1.0,20
user_08f3eb55,52,5,"[25.914637, -80.165309]","[25.973882, -80.242374]",10.137818897925627,1.0,40
user_08f3eb55,77,8,"[25.914637, -80.165309]","[25.973882, -80.242374]",10.137818897925627,1.0,60
user_08f3eb55,103,11,"[25.914637, -80.165309]","[40.679817, -73.849707]",1742.2980079390722,0.0,80
user_08f3eb55,128,14,"[25.914637, -80.165309]","[40.679817, -73.849707]",1742.2980079390722,0.0,100
user_0920b2b5,0,0,"[41.851024, -71.420591]","[41.916661, -71.40430400000001]",7.422009282487254,1.0,0
user_0920b2b5,9,0,"[41.851024, -71.420591]","[41.916661, -71.40430400000001]",7.422009282487254,1.0,5
user_0920b2b5,18,1,"[41.851024, -71.420591]","[41.916661, -71.40430400000001]",7.422009282487254,1.0,10
user_0920b2b5,35,3,"[41.851024, -71.420591]","[41.916661, -71.40430400000001]",7.422009282487254,1.0,20
user_0920b2b5,69,7,"[41.851024, -71.420591]","[41.916661, -71.40430400000001]",7.422009282487254,1.0,40
user_0920b2b5,103,11,"[41.851024, -71.420591]","[41.916661, -71.40430400000001]",7.422009282487254,1.0,60
user_0920b2b5,137,15,"[41.851024, -71.420591]","[40.679817, -73.849707]",241.19194132247483,0.0,80
user_0920b2b5,171,19,"[41.851024, -71.420591]","[40.679817, -73.849707]",241.19194132247483,0.0,100
user_09480f33,0,0,"[40.071114, -75.101493]","[43.027428, -77.610271]",389.37416371996966,0.0,0
user_09480f33,4,0,"[40.071114, -75.101493]","[43.027428, -77.610271]",389.37416371996966,0.0,5
user_09480f33,7,1,"[40.071114, -75.101493]","[43.027428, -77.610271]",389.37416371996966,0.0,10
user_09480f33,13,2,"[40.071114, -75.101493]","[40.767058, -73.997]",121.36943683237756,1.0,20
user_09480f33,26,5,"[40.071114, -75.101493]","[40.862080999999996, -73.893029]",134.85509002965725,1.0,40
user_09480f33,39,7,"[40.071114, -75.101493]","[43.027428, -77.610271]",389.37416371996966,0.0,60
user_09480f33,52,10,"[40.071114, -75.101493]","[43.027428, -77.610271]",389.37416371996966,0.0,80
user_09480f33,64,12,"[40.071114, -75.101493]","[43.027428, -77.610271]",389.37416371996966,0.0,100
user_09816b3d,0,0,"[47.598228000000006, -122.131676]","[38.935939499999996, -77.024115]",3720.6330379380956,0.0,0
user_09816b3d,4,1,"[47.598228000000006, -122.131676]","[38.935939499999996, -77.024115]",3720.6330379380956,0.0,5
user_09816b3d,8,2,"[47.598228000000006, -122.131676]","[38.935939499999996, -77.024115]",3720.6330379380956,0.0,10
user_09816b3d,15,5,"[47.598228000000006, -122.131676]","[33.748637, -84.44241149999999]",3486.850879595561,0.0,20
user_09816b3d,29,11,"[47.598228000000006, -122.131676]","[38.935939499999996, -77.024115]",3720.6330379380956,0.0,40
user_09816b3d,44,17,"[47.598228000000006, -122.131676]","[38.935939499999996, -77.024115]",3720.6330379380956,0.0,60
user_09816b3d,58,23,"[47.598228000000006, -122.131676]","[30.248988500000003, -82.335955]",3887.3487537212295,0.0,80
user_09816b3d,72,29,"[47.598228000000006, -122.131676]","[30.248988500000003, -82.335955]",3887.3487537212295,0.0,100
user_098e1532,0,0,"[40.676619, -73.868907]","[40.679817, -73.849707]",1.6576949685788243,1.0,0
user_098e1532,6,1,"[40.676619, -73.868907]","[40.679817, -73.849707]",1.6576949685788243,1.0,5
user_098e1532,11,2,"[40.676619, -73.868907]","[40.679817, -73.849707]",1.6576949685788243,1.0,10
user_098e1532,21,5,"[40.676619, -73.868907]","[40.679817, -73.849707]",1.6576949685788243,1.0,20
user_098e1532,42,11,"[40.676619, -73.868907]","[40.6472835, -73.936812]",6.5914428254995725,1.0,40
user_098e1532,62,16,"[40.676619, -73.868907]","[40.68682149999999, -73.942293]",6.291326615484263,1.0,60
user_098e1532,83,22,"[40.676619, -73.868907]","[37.500671000000004, -77.394889]",466.09019961653286,0.0,80
user_098e1532,103,27,"[40.676619, -73.868907]","[33.187655500000005, -90.102037]",1661.9984166921035,0.0,100
user_0995db73,0,0,"[30.832397999999998, -83.309267]","[30.248988500000003, -82.335955]",113.56432300282198,1.0,0
user_0995db73,9,1,"[30.832397999999998, -83.309267]","[30.248988500000003, -82.335955]",113.56432300282198,1.0,5
user_0995db73,18,3,"[30.832397999999998, -83.309267]","[30.248988500000003, -82.335955]",113.56432300282198,1.0,10
user_0995db73,36,6,"[30.832397999999998, -83.309267]","[30.248988500000003, -82.335955]",113.56432300282198,1.0,20
user_0995db73,72,12,"[30.832397999999998, -83.309267]","[30.248988500000003, -82.335955]",113.56432300282198,1.0,40
user_0995db73,107,19,"[30.832397999999998, -83.309267]","[30.248988500000003, -82.335955]",113.56432300282198,1.0,60
user_0995db73,143,25,"[30.832397999999998, -83.309267]","[30.248988500000003, -82.335955]",113.56432300282198,1.0,80
user_0995db73,178,31,"[30.832397999999998, -83.309267]","[30.248988500000003, -82.335955]",113.56432300282198,1.0,100
user_09b3e663,0,0,"[42.241158, -87.94050899999999]","[32.966581500000004, -96.941848]",1299.246690404747,0.0,0
user_09b3e663,8,0,"[42.241158, -87.94050899999999]","[32.966581500000004, -96.941848]",1299.246690404747,0.0,5
user_09b3e663,15,0,"[42.241158, -87.94050899999999]","[32.966581500000004, -96.941848]",1299.246690404747,0.0,10
user_09b3e663,30,1,"[42.241158, -87.94050899999999]","[40.9112535, -73.7748885]",1186.1657233660312,0.0,20
user_09b3e663,59,3,"[42.241158, -87.94050899999999]","[41.888062, -87.853226]",39.91818528813675,1.0,40
user_09b3e663,88,5,"[42.241158, -87.94050899999999]","[40.9112535, -73.7748885]",1186.1657233660312,0.0,60
user_09b3e663,117,7,"[42.241158, -87.94050899999999]","[41.888062, -87.853226]",39.91818528813675,1.0,80
user_09b3e663,146,9,"[42.241158, -87.94050899999999]","[40.9112535, -73.7748885]",1186.1657233660312,0.0,100
user_09c8194a,0,0,"[40.196397, -85.42336800000001]","[34.393699999999995, -118.24542149999999]",2956.3732543970355,0.0,0
user_09c8194a,6,0,"[40.196397, -85.42336800000001]","[34.393699999999995, -118.24542149999999]",2956.3732543970355,0.0,5
user_09c8194a,12,0,"[40.196397, -85.42336800000001]","[34.393699999999995, -118.24542149999999]",2956.3732543970355,0.0,10
user_09c8194a,24,0,"[40.196397, -85.42336800000001]","[34.393699999999995, -118.24542149999999]",2956.3732543970355,0.0,20
user_09c8194a,48,1,"[40.196397, -85.42336800000001]","[34.393699999999995, -118.24542149999999]",2956.3732543970355,0.0,40
user_09c8194a,72,1,"[40.196397, -85.42336800000001]","[34.393699999999995, -118.24542149999999]",2956.3732543970355,0.0,60
user_09c8194a,96,2,"[40.196397, -85.42336800000001]","[40.767058, -73.997]",967.7947689751586,0.0,80
user_09c8194a,120,2,"[40.196397, -85.42336800000001]","[40.767058, -73.997]",967.7947689751586,0.0,100
user_09dbf5de,0,0,"[33.77755, -84.015592]","[40.862080999999996, -73.893029]",1190.9091815352338,0.0,0
user_09dbf5de,11,1,"[33.77755, -84.015592]","[40.862080999999996, -73.893029]",1190.9091815352338,0.0,5
user_09dbf5de,21,3,"[33.77755, -84.015592]","[40.862080999999996, -73.893029]",1190.9091815352338,0.0,10
user_09dbf5de,41,6,"[33.77755, -84.015592]","[40.862080999999996, -73.893029]",1190.9091815352338,0.0,20
user_09dbf5de,82,12,"[33.77755, -84.015592]","[40.862080999999996, -73.893029]",1190.9091815352338,0.0,40
user_09dbf5de,123,19,"[33.77755, -84.015592]","[40.862080999999996, -73.893029]",1190.9091815352338,0.0,60
user_09dbf5de,164,25,"[33.77755, -84.015592]","[40.862080999999996, -73.893029]",1190.9091815352338,0.0,80
user_09dbf5de,204,31,"[33.77755, -84.015592]","[38.485291, -122.137948]",3438.7006855558025,0.0,100
user_0a032084,0,0,"[39.021001, -95.705984]","[40.767058, -73.997]",1857.4062033512348,0.0,0
user_0a032084,5,0,"[39.021001, -95.705984]","[40.767058, -73.997]",1857.4062033512348,0.0,5
user_0a032084,9,0,"[39.021001, -95.705984]","[40.767058, -73.997]",1857.4062033512348,0.0,10
user_0a032084,18,0,"[39.021001, -95.705984]","[40.767058, -73.997]",1857.4062033512348,0.0,20
user_0a032084,36,1,"[39.021001, -95.705984]","[40.767058, -73.997]",1857.4062033512348,0.0,40
user_0a032084,54,1,"[39.021001, -95.705984]","[40.767058, -73.997]",1857.4062033512348,0.0,60
user_0a032084,72,2,"[39.021001, -95.705984]","[40.767058, -73.997]",1857.4062033512348,0.0,80
user_0a032084,89,2,"[39.021001, -95.705984]","[40.767058, -73.997]",1857.4062033512348,0.0,100
user_0a676d41,0,0,"[42.323972999999995, -71.065039]","[40.689132, -73.721469]",286.29216591901803,0.0,0
user_0a676d41,6,0,"[42.323972999999995, -71.065039]","[40.689132, -73.721469]",286.29216591901803,0.0,5
user_0a676d41,12,1,"[42.323972999999995, -71.065039]","[40.689132, -73.721469]",286.29216591901803,0.0,10
user_0a676d41,23,3,"[42.323972999999995, -71.065039]","[40.812029499999994, -73.93619749999999]",292.06504410642964,0.0,20
user_0a676d41,45,7,"[42.323972999999995, -71.065039]","[42.392489999999995, -83.472249]",1018.5881560845255,0.0,40
user_0a676d41,68,10,"[42.323972999999995, -71.065039]","[42.392489999999995, -83.472249]",1018.5881560845255,0.0,60
user_0a676d41,90,14,"[42.323972999999995, -71.065039]","[42.392489999999995, -83.472249]",1018.5881560845255,0.0,80
user_0a676d41,112,17,"[42.323972999999995, -71.065039]","[41.916661, -71.40430400000001]",53.23767432242692,1.0,100
user_0a851218,0,0,"[41.585599, -81.537931]","[41.446424, -81.536098]",15.476327789723484,1.0,0
user_0a851218,4,0,"[41.585599, -81.537931]","[41.446424, -81.536098]",15.476327789723484,1.0,5
user_0a851218,7,1,"[41.585599, -81.537931]","[41.446424, -81.536098]",15.476327789723484,1.0,10
user_0a851218,14,3,"[41.585599, -81.537931]","[41.446424, -81.536098]",15.476327789723484,1.0,20
user_0a851218,27,7,"[41.585599, -81.537931]","[41.446424, -81.536098]",15.476327789723484,1.0,40
user_0a851218,41,10,"[41.585599, -81.537931]","[41.446424, -81.536098]",15.476327789723484,1.0,60
user_0a851218,54,14,"[41.585599, -81.537931]","[41.446424, -81.536098]",15.476327789723484,1.0,80
user_0a851218,67,17,"[41.585599, -81.537931]","[41.446424, -81.536098]",15.476327789723484,1.0,100
user_0ab38b21,0,0,"[47.647811, -122.349993]","[34.393699999999995, -118.24542149999999]",1512.9047125623883,0.0,0
user_0ab38b21,13,1,"[47.647811, -122.349993]","[38.485291, -122.137948]",1018.9716269074399,0.0,5
user_0ab38b21,25,3,"[47.647811, -122.349993]","[34.393699999999995, -118.24542149999999]",1512.9047125623883,0.0,10
user_0ab38b21,50,6,"[47.647811, -122.349993]","[34.393699999999995, -118.24542149999999]",1512.9047125623883,0.0,20
user_0ab38b21,100,13,"[47.647811, -122.349993]","[38.485291, -122.137948]",1018.9716269074399,0.0,40
user_0ab38b21,150,19,"[47.647811, -122.349993]","[38.485291, -122.137948]",1018.9716269074399,0.0,60
user_0ab38b21,200,26,"[47.647811, -122.349993]","[40.767058, -73.997]",3864.155145924576,0.0,80
user_0ab38b21,250,32,"[47.647811, -122.349993]","[34.393699999999995, -118.24542149999999]",1512.9047125623883,0.0,100
user_0abe7ff7,0,0,"[34.751752, -77.475484]","[40.9112535, -73.7748885]",757.9064560261576,0.0,0
user_0abe7ff7,8,2,"[34.751752, -77.475484]","[40.9112535, -73.7748885]",757.9064560261576,0.0,5
user_0abe7ff7,16,4,"[34.751752, -77.475484]","[40.9112535, -73.7748885]",757.9064560261576,0.0,10
user_0abe7ff7,31,8,"[34.751752, -77.475484]","[40.679817, -73.849707]",732.0903500393594,0.0,20
user_0abe7ff7,62,16,"[34.751752, -77.475484]","[33.748637, -84.44241149999999]",649.8472879461232,0.0,40
user_0abe7ff7,92,25,"[34.751752, -77.475484]","[37.500671000000004, -77.394889]",305.75192408587543,0.0,60
user_0abe7ff7,123,33,"[34.751752, -77.475484]","[40.679817, -73.849707]",732.0903500393594,0.0,80
user_0abe7ff7,153,41,"[34.751752, -77.475484]","[40.9112535, -73.7748885]",757.9064560261576,0.0,100
user_0b3db3a9,0,0,"[39.917114, -75.23670600000001]","[40.6952045, -74.005395]",135.59791418172304,1.0,0
user_0b3db3a9,9,2,"[39.917114, -75.23670600000001]","[40.6952045, -74.005395]",135.59791418172304,1.0,5
user_0b3db3a9,17,4,"[39.917114, -75.23670600000001]","[40.6952045, -74.005395]",135.59791418172304,1.0,10
user_0b3db3a9,33,8,"[39.917114, -75.23670600000001]","[40.6952045, -74.005395]",135.59791418172304,1.0,20
user_0b3db3a9,65,17,"[39.917114, -75.23670600000001]","[40.6952045, -74.005395]",135.59791418172304,1.0,40
user_0b3db3a9,98,26,"[39.917114, -75.23670600000001]","[40.68682149999999, -73.942293]",139.1897927798509,1.0,60
user_0b3db3a9,130,35,"[39.917114, -75.23670600000001]","[40.6952045, -74.005395]",135.59791418172304,1.0,80
user_0b3db3a9,162,44,"[39.917114, -75.23670600000001]","[40.0097845, -75.15243749999999]",12.560331025031717,1.0,100
user_0b5fa2eb,0,0,"[40.743621999999995, -73.76599499999999]","[40.6472835, -73.936812]",17.948348710260476,1.0,0
user_0b5fa2eb,5,1,"[40.743621999999995, -73.76599499999999]","[40.6472835, -73.936812]",17.948348710260476,1.0,5
user_0b5fa2eb,10,2,"[40.743621999999995, -73.76599499999999]","[40.6472835, -73.936812]",17.948348710260476,1.0,10
user_0b5fa2eb,19,4,"[40.743621999999995, -73.76599499999999]","[40.689132, -73.721469]",7.127000545043178,1.0,20
user_0b5fa2eb,37,8,"[40.743621999999995, -73.76599499999999]","[40.6472835, -73.936812]",17.948348710260476,1.0,40
user_0b5fa2eb,56,12,"[40.743621999999995, -73.76599499999999]","[40.6472835, -73.936812]",17.948348710260476,1.0,60
user_0b5fa2eb,74,16,"[40.743621999999995, -73.76599499999999]","[41.916661, -71.40430400000001]",236.41778795790765,0.0,80
user_0b5fa2eb,92,20,"[40.743621999999995, -73.76599499999999]","[41.916661, -71.40430400000001]",236.41778795790765,0.0,100
user_0b6126d6,0,0,"[33.492833000000005, -86.889547]","[25.973882, -80.242374]",1053.405372308897,0.0,0
user_0b6126d6,4,0,"[33.492833000000005, -86.889547]","[25.973882, -80.242374]",1053.405372308897,0.0,5
user_0b6126d6,7,0,"[33.492833000000005, -86.889547]","[25.973882, -80.242374]",1053.405372308897,0.0,10
