user,num_users,latlon_tru,latlon_pred,haversine_distance,acc_at_161,percent
user_07713420,0,"[42.494741999999995, -76.325317]","[41.916661, -71.40430400000001]",410.32999515802163,0.0,5
user_07713420,0,"[42.494741999999995, -76.325317]","[41.916661, -71.40430400000001]",410.32999515802163,0.0,10
user_07713420,1,"[42.494741999999995, -76.325317]","[41.916661, -71.40430400000001]",410.32999515802163,0.0,20
user_07713420,3,"[42.494741999999995, -76.325317]","[41.916661, -71.40430400000001]",410.32999515802163,0.0,40
user_07713420,5,"[42.494741999999995, -76.325317]","[41.916661, -71.40430400000001]",410.32999515802163,0.0,60
user_07713420,7,"[42.494741999999995, -76.325317]","[41.916661, -71.40430400000001]",410.32999515802163,0.0,80
user_07713420,8,"[42.494741999999995, -76.325317]","[41.916661, -71.40430400000001]",410.32999515802163,0.0,100
user_07737f16,0,"[47.5468808, -122.31405]","[40.679817, -73.849707]",3878.336554235192,0.0,0
user_07737f16,0,"[47.5468808, -122.31405]","[40.679817, -73.849707]",3878.336554235192,0.0,5
user_07737f16,0,"[47.5468808, -122.31405]","[40.679817, -73.849707]",3878.336554235192,0.0,10
user_07737f16,0,"[47.5468808, -122.31405]","[40.679817, -73.849707]",3878.336554235192,0.0,20
user_07737f16,1,"[47.5468808, -122.31405]","[40.679817, -73.849707]",3878.336554235192,0.0,40
user_07737f16,1,"[47.5468808, -122.31405]","[40.679817, -73.849707]",3878.336554235192,0.0,60
user_07737f16,2,"[47.5468808, -122.31405]","[40.679817, -73.849707]",3878.336554235192,0.0,80
user_07737f16,2,"[47.5468808, -122.31405]","[40.679817, -73.849707]",3878.336554235192,0.0,100
user_07948d5d,0,"[41.765471999999995, -87.82236999999999]","[29.694716500000002, -95.5632315]",1511.5810468456734,0.0,0
user_07948d5d,0,"[41.765471999999995, -87.82236999999999]","[29.694716500000002, -95.5632315]",1511.5810468456734,0.0,5
user_07948d5d,0,"[41.765471999999995, -87.82236999999999]","[29.694716500000002, -95.5632315]",1511.5810468456734,0.0,10
user_07948d5d,1,"[41.765471999999995, -87.82236999999999]","[29.694716500000002, -95.5632315]",1511.5810468456734,0.0,20
user_07948d5d,3,"[41.765471999999995, -87.82236999999999]","[29.694716500000002, -95.5632315]",1511.5810468456734,0.0,40
user_07948d5d,5,"[41.765471999999995, -87.82236999999999]","[29.694716500000002, -95.5632315]",1511.5810468456734,0.0,60
user_07948d5d,7,"[41.765471999999995, -87.82236999999999]","[42.392489999999995, -83.472249]",365.6847346667864,0.0,80
user_07948d5d,8,"[41.765471999999995, -87.82236999999999]","[42.392489999999995, -83.472249]",365.6847346667864,0.0,100
user_07b8a39e,0,"[37.776149, -122.40968799999999]","[38.485291, -122.137948]",82.35724330310329,1.0,0
user_07b8a39e,1,"[37.776149, -122.40968799999999]","[38.485291, -122.137948]",82.35724330310329,1.0,5
user_07b8a39e,2,"[37.776149, -122.40968799999999]","[38.485291, -122.137948]",82.35724330310329,1.0,10
user_07b8a39e,5,"[37.776149, -122.40968799999999]","[38.485291, -122.137948]",82.35724330310329,1.0,20
user_07b8a39e,10,"[37.776149, -122.40968799999999]","[38.485291, -122.137948]",82.35724330310329,1.0,40
user_07b8a39e,16,"[37.776149, -122.40968799999999]","[33.935105, -118.29469]",565.5093239885127,0.0,60
user_07b8a39e,21,"[37.776149, -122.40968799999999]","[33.935105, -118.29469]",565.5093239885127,0.0,80
user_07b8a39e,26,"[37.776149, -122.40968799999999]","[33.935105, -118.29469]",565.5093239885127,0.0,100
user_08119108,0,"[38.540496000000005, -90.482425]","[33.187655500000005, -90.102037]",596.1939064473272,0.0,0
user_08119108,1,"[38.540496000000005, -90.482425]","[33.187655500000005, -90.102037]",596.1939064473272,0.0,5
user_08119108,3,"[38.540496000000005, -90.482425]","[33.187655500000005, -90.102037]",596.1939064473272,0.0,10
user_08119108,7,"[38.540496000000005, -90.482425]","[33.187655500000005, -90.102037]",596.1939064473272,0.0,20
user_08119108,14,"[38.540496000000005, -90.482425]","[33.187655500000005, -90.102037]",596.1939064473272,0.0,40
user_08119108,22,"[38.540496000000005, -90.482425]","[33.187655500000005, -90.102037]",596.1939064473272,0.0,60
user_08119108,29,"[38.540496000000005, -90.482425]","[33.187655500000005, -90.102037]",596.1939064473272,0.0,80
user_08119108,36,"[38.540496000000005, -90.482425]","[33.187655500000005, -90.102037]",596.1939064473272,0.0,100
user_08181e6f,0,"[41.887355, -71.396811]","[41.916661, -71.40430400000001]",3.3171637921497825,1.0,0
user_08181e6f,0,"[41.887355, -71.396811]","[41.916661, -71.40430400000001]",3.3171637921497825,1.0,5
user_08181e6f,0,"[41.887355, -71.396811]","[41.916661, -71.40430400000001]",3.3171637921497825,1.0,10
user_08181e6f,1,"[41.887355, -71.396811]","[41.916661, -71.40430400000001]",3.3171637921497825,1.0,20
user_08181e6f,2,"[41.887355, -71.396811]","[41.916661, -71.40430400000001]",3.3171637921497825,1.0,40
user_08181e6f,3,"[41.887355, -71.396811]","[41.916661, -71.40430400000001]",3.3171637921497825,1.0,60
user_08181e6f,4,"[41.887355, -71.396811]","[41.916661, -71.40430400000001]",3.3171637921497825,1.0,80
user_08181e6f,5,"[41.887355, -71.396811]","[41.916661, -71.40430400000001]",3.3171637921497825,1.0,100
user_0826d980,0,"[35.930532, -84.10106]","[33.187655500000005, -90.102037]",628.3139397678764,0.0,0
user_0826d980,0,"[35.930532, -84.10106]","[33.187655500000005, -90.102037]",628.3139397678764,0.0,5
user_0826d980,1,"[35.930532, -84.10106]","[33.187655500000005, -90.102037]",628.3139397678764,0.0,10
user_0826d980,2,"[35.930532, -84.10106]","[33.187655500000005, -90.102037]",628.3139397678764,0.0,20
user_0826d980,4,"[35.930532, -84.10106]","[33.187655500000005, -90.102037]",628.3139397678764,0.0,40
user_0826d980,6,"[35.930532, -84.10106]","[33.187655500000005, -90.102037]",628.3139397678764,0.0,60
user_0826d980,8,"[35.930532, -84.10106]","[33.187655500000005, -90.102037]",628.3139397678764,0.0,80
user_0826d980,10,"[35.930532, -84.10106]","[33.187655500000005, -90.102037]",628.3139397678764,0.0,100
user_087cd93c,0,"[40.76573, -73.951513]","[40.812029499999994, -73.93619749999999]",5.307284138901772,1.0,0
user_087cd93c,1,"[40.76573, -73.951513]","[40.812029499999994, -73.93619749999999]",5.307284138901772,1.0,5
user_087cd93c,3,"[40.76573, -73.951513]","[40.812029499999994, -73.93619749999999]",5.307284138901772,1.0,10
user_087cd93c,7,"[40.76573, -73.951513]","[40.812029499999994, -73.93619749999999]",5.307284138901772,1.0,20
user_087cd93c,15,"[40.76573, -73.951513]","[40.812029499999994, -73.93619749999999]",5.307284138901772,1.0,40
user_087cd93c,22,"[40.76573, -73.951513]","[40.812029499999994, -73.93619749999999]",5.307284138901772,1.0,60
user_087cd93c,30,"[40.76573, -73.951513]","[40.862080999999996, -73.893029]",11.790198001128712,1.0,80
user_087cd93c,37,"[40.76573, -73.951513]","[40.812029499999994, -73.93619749999999]",5.307284138901772,1.0,100
user_0885343d,0,"[29.956898, -95.417868]","[29.694716500000002, -95.5632315]",32.3504173964869,1.0,0
user_0885343d,3,"[29.956898, -95.417868]","[29.694716500000002, -95.5632315]",32.3504173964869,1.0,5
user_0885343d,6,"[29.956898, -95.417868]","[29.694716500000002, -95.5632315]",32.3504173964869,1.0,10
user_0885343d,12,"[29.956898, -95.417868]","[29.694716500000002, -95.5632315]",32.3504173964869,1.0,20
user_0885343d,24,"[29.956898, -95.417868]","[29.694716500000002, -95.5632315]",32.3504173964869,1.0,40
user_0885343d,36,"[29.956898, -95.417868]","[29.694716500000002, -95.5632315]",32.3504173964869,1.0,60
user_0885343d,48,"[29.956898, -95.417868]","[29.694716500000002, -95.5632315]",32.3504173964869,1.0,80
user_0885343d,60,"[29.956898, -95.417868]","[29.694716500000002, -95.5632315]",32.3504173964869,1.0,100
user_088778f7,0,"[38.981730999999996, -76.952895]","[38.935939499999996, -77.024115]",7.990481188181028,1.0,0
user_088778f7,0,"[38.981730999999996, -76.952895]","[38.935939499999996, -77.024115]",7.990481188181028,1.0,5
user_088778f7,1,"[38.981730999999996, -76.952895]","[38.935939499999996, -77.024115]",7.990481188181028,1.0,10
user_088778f7,3,"[38.981730999999996, -76.952895]","[38.935939499999996, -77.024115]",7.990481188181028,1.0,20
user_088778f7,6,"[38.981730999999996, -76.952895]","[38.935939499999996, -77.024115]",7.990481188181028,1.0,40
user_088778f7,10,"[38.981730999999996, -76.952895]","[38.935939499999996, -77.024115]",7.990481188181028,1.0,60
user_088778f7,13,"[38.981730999999996, -76.952895]","[38.935939499999996, -77.024115]",7.990481188181028,1.0,80
user_088778f7,16,"[38.981730999999996, -76.952895]","[38.935939499999996, -77.024115]",7.990481188181028,1.0,100
user_08cdff74,0,"[40.704145000000004, -73.728311]","[40.689132, -73.721469]",1.766215676343969,1.0,0
user_08cdff74,3,"[40.704145000000004, -73.728311]","[40.689132, -73.721469]",1.766215676343969,1.0,5
user_08cdff74,6,"[40.704145000000004, -73.728311]","[40.679817, -73.849707]",10.586468863293575,1.0,10
user_08cdff74,12,"[40.704145000000004, -73.728311]","[40.689132, -73.721469]",1.766215676343969,1.0,20
user_08cdff74,25,"[40.704145000000004, -73.728311]","[40.6952045, -74.005395]",23.37965522581162,1.0,40
user_08cdff74,37,"[40.704145000000004, -73.728311]","[40.689132, -73.721469]",1.766215676343969,1.0,60
user_08cdff74,50,"[40.704145000000004, -73.728311]","[35.952729999999995, -78.541696]",674.6070230296111,0.0,80
user_08cdff74,62,"[40.704145000000004, -73.728311]","[40.6952045, -74.005395]",23.37965522581162,1.0,100
user_08d07a9d,0,"[41.202847, -73.17182199999999]","[41.916661, -71.40430400000001]",167.11056775247334,0.0,0
user_08d07a9d,1,"[41.202847, -73.17182199999999]","[41.916661, -71.40430400000001]",167.11056775247334,0.0,5
user_08d07a9d,3,"[41.202847, -73.17182199999999]","[41.916661, -71.40430400000001]",167.11056775247334,0.0,10
user_08d07a9d,7,"[41.202847, -73.17182199999999]","[40.9112535, -73.7748885]",60.06781553704231,1.0,20
user_08d07a9d,14,"[41.202847, -73.17182199999999]","[41.916661, -71.40430400000001]",167.11056775247334,0.0,40
user_08d07a9d,21,"[41.202847, -73.17182199999999]","[40.9112535, -73.7748885]",60.06781553704231,1.0,60
user_08d07a9d,28,"[41.202847, -73.17182199999999]","[41.916661, -71.40430400000001]",167.11056775247334,0.0,80
user_08d07a9d,35,"[41.202847, -73.17182199999999]","[40.9112535, -73.7748885]",60.06781553704231,1.0,100
user_08f3eb55,0,"[25.914637, -80.165309]","[25.973882, -80.242374]",10.137818897925627,1.0,0
user_08f3eb55,0,"[25.914637, -80.165309]","[25.973882, -80.242374]",10.137818897925627,1.0,5
user_08f3eb55,1,"[25.914637, -80.165309]","[25.973882, -80.242374]",10.137818897925627,1.0,10
user_08f3eb55,2,"[25.914637, -80.165309]","[25.973882, -80.242374]",10.137818897925627,1.0,20
user_08f3eb55,5,"[25.914637, -80.165309]","[40.679817, -73.849707]",1742.2980079390722,0.0,40
user_08f3eb55,8,"[25.914637, -80.165309]","[25.973882, -80.242374]",10.137818897925627,1.0,60
user_08f3eb55,11,"[25.914637, -80.165309]","[40.679817, -73.849707]",1742.2980079390722,0.0,80
user_08f3eb55,14,"[25.914637, -80.165309]","[25.973882, -80.242374]",10.137818897925627,1.0,100
user_0920b2b5,0,"[41.851024, -71.420591]","[41.916661, -71.40430400000001]",7.422009282487254,1.0,0
user_0920b2b5,0,"[41.851024, -71.420591]","[41.916661, -71.40430400000001]",7.422009282487254,1.0,5
user_0920b2b5,1,"[41.851024, -71.420591]","[41.916661, -71.40430400000001]",7.422009282487254,1.0,10
user_0920b2b5,3,"[41.851024, -71.420591]","[41.916661, -71.40430400000001]",7.422009282487254,1.0,20
user_0920b2b5,7,"[41.851024, -71.420591]","[41.916661, -71.40430400000001]",7.422009282487254,1.0,40
user_0920b2b5,11,"[41.851024, -71.420591]","[38.935939499999996, -77.024115]",574.4871438349263,0.0,60
user_0920b2b5,15,"[41.851024, -71.420591]","[43.027428, -77.610271]",524.3672768690687,0.0,80
user_0920b2b5,19,"[41.851024, -71.420591]","[40.679817, -73.849707]",241.19194132247483,0.0,100
user_09480f33,0,"[40.071114, -75.101493]","[43.027428, -77.610271]",389.37416371996966,0.0,0
user_09480f33,0,"[40.071114, -75.101493]","[43.027428, -77.610271]",389.37416371996966,0.0,5
user_09480f33,1,"[40.071114, -75.101493]","[43.027428, -77.610271]",389.37416371996966,0.0,10
user_09480f33,2,"[40.071114, -75.101493]","[43.027428, -77.610271]",389.37416371996966,0.0,20
user_09480f33,5,"[40.071114, -75.101493]","[43.027428, -77.610271]",389.37416371996966,0.0,40
user_09480f33,7,"[40.071114, -75.101493]","[43.027428, -77.610271]",389.37416371996966,0.0,60
user_09480f33,10,"[40.071114, -75.101493]","[43.027428, -77.610271]",389.37416371996966,0.0,80
user_09480f33,12,"[40.071114, -75.101493]","[43.027428, -77.610271]",389.37416371996966,0.0,100
user_09816b3d,0,"[47.598228000000006, -122.131676]","[38.935939499999996, -77.024115]",3720.6330379380956,0.0,0
user_09816b3d,1,"[47.598228000000006, -122.131676]","[38.935939499999996, -77.024115]",3720.6330379380956,0.0,5
user_09816b3d,2,"[47.598228000000006, -122.131676]","[38.935939499999996, -77.024115]",3720.6330379380956,0.0,10
user_09816b3d,5,"[47.598228000000006, -122.131676]","[38.935939499999996, -77.024115]",3720.6330379380956,0.0,20
user_09816b3d,11,"[47.598228000000006, -122.131676]","[38.935939499999996, -77.024115]",3720.6330379380956,0.0,40
user_09816b3d,17,"[47.598228000000006, -122.131676]","[30.248988500000003, -82.335955]",3887.3487537212295,0.0,60
user_09816b3d,23,"[47.598228000000006, -122.131676]","[30.248988500000003, -82.335955]",3887.3487537212295,0.0,80
user_09816b3d,29,"[47.598228000000006, -122.131676]","[30.248988500000003, -82.335955]",3887.3487537212295,0.0,100
user_098e1532,0,"[40.676619, -73.868907]","[40.679817, -73.849707]",1.6576949685788243,1.0,0
user_098e1532,1,"[40.676619, -73.868907]","[40.679817, -73.849707]",1.6576949685788243,1.0,5
user_098e1532,2,"[40.676619, -73.868907]","[40.679817, -73.849707]",1.6576949685788243,1.0,10
user_098e1532,5,"[40.676619, -73.868907]","[40.679817, -73.849707]",1.6576949685788243,1.0,20
user_098e1532,11,"[40.676619, -73.868907]","[40.679817, -73.849707]",1.6576949685788243,1.0,40
user_098e1532,16,"[40.676619, -73.868907]","[40.6472835, -73.936812]",6.5914428254995725,1.0,60
user_098e1532,22,"[40.676619, -73.868907]","[40.679817, -73.849707]",1.6576949685788243,1.0,80
user_098e1532,27,"[40.676619, -73.868907]","[33.187655500000005, -90.102037]",1661.9984166921035,0.0,100
user_0995db73,0,"[30.832397999999998, -83.309267]","[30.248988500000003, -82.335955]",113.56432300282198,1.0,0
user_0995db73,1,"[30.832397999999998, -83.309267]","[30.248988500000003, -82.335955]",113.56432300282198,1.0,5
user_0995db73,3,"[30.832397999999998, -83.309267]","[30.248988500000003, -82.335955]",113.56432300282198,1.0,10
user_0995db73,6,"[30.832397999999998, -83.309267]","[30.248988500000003, -82.335955]",113.56432300282198,1.0,20
user_0995db73,12,"[30.832397999999998, -83.309267]","[30.248988500000003, -82.335955]",113.56432300282198,1.0,40
user_0995db73,19,"[30.832397999999998, -83.309267]","[30.248988500000003, -82.335955]",113.56432300282198,1.0,60
user_0995db73,25,"[30.832397999999998, -83.309267]","[30.248988500000003, -82.335955]",113.56432300282198,1.0,80
user_0995db73,31,"[30.832397999999998, -83.309267]","[30.248988500000003, -82.335955]",113.56432300282198,1.0,100
user_09b3e663,0,"[42.241158, -87.94050899999999]","[32.966581500000004, -96.941848]",1299.246690404747,0.0,0
user_09b3e663,0,"[42.241158, -87.94050899999999]","[32.966581500000004, -96.941848]",1299.246690404747,0.0,5
user_09b3e663,0,"[42.241158, -87.94050899999999]","[32.966581500000004, -96.941848]",1299.246690404747,0.0,10
user_09b3e663,1,"[42.241158, -87.94050899999999]","[41.888062, -87.853226]",39.91818528813675,1.0,20
user_09b3e663,3,"[42.241158, -87.94050899999999]","[41.888062, -87.853226]",39.91818528813675,1.0,40
user_09b3e663,5,"[42.241158, -87.94050899999999]","[40.9112535, -73.7748885]",1186.1657233660312,0.0,60
user_09b3e663,7,"[42.241158, -87.94050899999999]","[40.9112535, -73.7748885]",1186.1657233660312,0.0,80
user_09b3e663,9,"[42.241158, -87.94050899999999]","[40.9112535, -73.7748885]",1186.1657233660312,0.0,100
user_09c8194a,0,"[40.196397, -85.42336800000001]","[34.393699999999995, -118.24542149999999]",2956.3732543970355,0.0,0
user_09c8194a,0,"[40.196397, -85.42336800000001]","[34.393699999999995, -118.24542149999999]",2956.3732543970355,0.0,5
user_09c8194a,0,"[40.196397, -85.42336800000001]","[34.393699999999995, -118.24542149999999]",2956.3732543970355,0.0,10
user_09c8194a,0,"[40.196397, -85.42336800000001]","[34.393699999999995, -118.24542149999999]",2956.3732543970355,0.0,20
user_09c8194a,1,"[40.196397, -85.42336800000001]","[41.916661, -71.40430400000001]",1189.5371455510144,0.0,40
user_09c8194a,1,"[40.196397, -85.42336800000001]","[41.916661, -71.40430400000001]",1189.5371455510144,0.0,60
user_09c8194a,2,"[40.196397, -85.42336800000001]","[40.767058, -73.997]",967.7947689751586,0.0,80
user_09c8194a,2,"[40.196397, -85.42336800000001]","[40.767058, -73.997]",967.7947689751586,0.0,100
user_09dbf5de,0,"[33.77755, -84.015592]","[40.862080999999996, -73.893029]",1190.9091815352338,0.0,0
user_09dbf5de,1,"[33.77755, -84.015592]","[40.862080999999996, -73.893029]",1190.9091815352338,0.0,5
user_09dbf5de,3,"[33.77755, -84.015592]","[40.862080999999996, -73.893029]",1190.9091815352338,0.0,10
user_09dbf5de,6,"[33.77755, -84.015592]","[40.862080999999996, -73.893029]",1190.9091815352338,0.0,20
user_09dbf5de,12,"[33.77755, -84.015592]","[40.862080999999996, -73.893029]",1190.9091815352338,0.0,40
user_09dbf5de,19,"[33.77755, -84.015592]","[32.966581500000004, -96.941848]",1202.9313191485933,0.0,60
user_09dbf5de,25,"[33.77755, -84.015592]","[32.966581500000004, -96.941848]",1202.9313191485933,0.0,80
user_09dbf5de,31,"[33.77755, -84.015592]","[40.862080999999996, -73.893029]",1190.9091815352338,0.0,100
user_0a032084,0,"[39.021001, -95.705984]","[40.767058, -73.997]",1857.4062033512348,0.0,0
user_0a032084,0,"[39.021001, -95.705984]","[40.767058, -73.997]",1857.4062033512348,0.0,5
user_0a032084,0,"[39.021001, -95.705984]","[40.767058, -73.997]",1857.4062033512348,0.0,10
user_0a032084,0,"[39.021001, -95.705984]","[40.767058, -73.997]",1857.4062033512348,0.0,20
user_0a032084,1,"[39.021001, -95.705984]","[40.767058, -73.997]",1857.4062033512348,0.0,40
user_0a032084,1,"[39.021001, -95.705984]","[40.767058, -73.997]",1857.4062033512348,0.0,60
user_0a032084,2,"[39.021001, -95.705984]","[40.767058, -73.997]",1857.4062033512348,0.0,80
user_0a032084,2,"[39.021001, -95.705984]","[40.767058, -73.997]",1857.4062033512348,0.0,100
user_0a676d41,0,"[42.323972999999995, -71.065039]","[40.689132, -73.721469]",286.29216591901803,0.0,0
user_0a676d41,0,"[42.323972999999995, -71.065039]","[40.689132, -73.721469]",286.29216591901803,0.0,5
user_0a676d41,1,"[42.323972999999995, -71.065039]","[40.689132, -73.721469]",286.29216591901803,0.0,10
user_0a676d41,3,"[42.323972999999995, -71.065039]","[40.689132, -73.721469]",286.29216591901803,0.0,20
user_0a676d41,7,"[42.323972999999995, -71.065039]","[42.392489999999995, -83.472249]",1018.5881560845255,0.0,40
user_0a676d41,10,"[42.323972999999995, -71.065039]","[42.392489999999995, -83.472249]",1018.5881560845255,0.0,60
user_0a676d41,14,"[42.323972999999995, -71.065039]","[41.916661, -71.40430400000001]",53.23767432242692,1.0,80
user_0a676d41,17,"[42.323972999999995, -71.065039]","[41.916661, -71.40430400000001]",53.23767432242692,1.0,100
user_0a851218,0,"[41.585599, -81.537931]","[41.446424, -81.536098]",15.476327789723484,1.0,0
user_0a851218,0,"[41.585599, -81.537931]","[41.446424, -81.536098]",15.476327789723484,1.0,5
user_0a851218,1,"[41.585599, -81.537931]","[41.446424, -81.536098]",15.476327789723484,1.0,10
user_0a851218,3,"[41.585599, -81.537931]","[41.446424, -81.536098]",15.476327789723484,1.0,20
user_0a851218,7,"[41.585599, -81.537931]","[41.446424, -81.536098]",15.476327789723484,1.0,40
user_0a851218,10,"[41.585599, -81.537931]","[41.446424, -81.536098]",15.476327789723484,1.0,60
user_0a851218,14,"[41.585599, -81.537931]","[41.446424, -81.536098]",15.476327789723484,1.0,80
user_0a851218,17,"[41.585599, -81.537931]","[41.446424, -81.536098]",15.476327789723484,1.0,100
user_0ab38b21,0,"[47.647811, -122.349993]","[34.393699999999995, -118.24542149999999]",1512.9047125623883,0.0,0
user_0ab38b21,1,"[47.647811, -122.349993]","[34.393699999999995, -118.24542149999999]",1512.9047125623883,0.0,5
user_0ab38b21,3,"[47.647811, -122.349993]","[34.393699999999995, -118.24542149999999]",1512.9047125623883,0.0,10
user_0ab38b21,6,"[47.647811, -122.349993]","[38.485291, -122.137948]",1018.9716269074399,0.0,20
user_0ab38b21,13,"[47.647811, -122.349993]","[34.393699999999995, -118.24542149999999]",1512.9047125623883,0.0,40
user_0ab38b21,19,"[47.647811, -122.349993]","[33.746497, -84.074836]",3531.086250068315,0.0,60
user_0ab38b21,26,"[47.647811, -122.349993]","[41.888062, -87.853226]",2773.0187188297223,0.0,80
user_0ab38b21,32,"[47.647811, -122.349993]","[34.393699999999995, -118.24542149999999]",1512.9047125623883,0.0,100
user_0abe7ff7,0,"[34.751752, -77.475484]","[40.9112535, -73.7748885]",757.9064560261576,0.0,0
user_0abe7ff7,2,"[34.751752, -77.475484]","[40.9112535, -73.7748885]",757.9064560261576,0.0,5
user_0abe7ff7,4,"[34.751752, -77.475484]","[40.9112535, -73.7748885]",757.9064560261576,0.0,10
user_0abe7ff7,8,"[34.751752, -77.475484]","[40.9112535, -73.7748885]",757.9064560261576,0.0,20
user_0abe7ff7,16,"[34.751752, -77.475484]","[40.679817, -73.849707]",732.0903500393594,0.0,40
user_0abe7ff7,25,"[34.751752, -77.475484]","[35.699328, -80.81794599999999]",321.35085299543897,0.0,60
user_0abe7ff7,33,"[34.751752, -77.475484]","[32.966581500000004, -96.941848]",1805.5441141378158,0.0,80
user_0abe7ff7,41,"[34.751752, -77.475484]","[40.9112535, -73.7748885]",757.9064560261576,0.0,100
user_0b3db3a9,0,"[39.917114, -75.23670600000001]","[40.6952045, -74.005395]",135.59791418172304,1.0,0
user_0b3db3a9,2,"[39.917114, -75.23670600000001]","[40.6952045, -74.005395]",135.59791418172304,1.0,5
user_0b3db3a9,4,"[39.917114, -75.23670600000001]","[40.6952045, -74.005395]",135.59791418172304,1.0,10
user_0b3db3a9,8,"[39.917114, -75.23670600000001]","[40.6952045, -74.005395]",135.59791418172304,1.0,20
user_0b3db3a9,17,"[39.917114, -75.23670600000001]","[40.767058, -73.997]",141.3168943683855,1.0,40
user_0b3db3a9,26,"[39.917114, -75.23670600000001]","[40.767058, -73.997]",141.3168943683855,1.0,60
user_0b3db3a9,35,"[39.917114, -75.23670600000001]","[43.027428, -77.610271]",398.35415312218043,0.0,80
user_0b3db3a9,44,"[39.917114, -75.23670600000001]","[40.0097845, -75.15243749999999]",12.560331025031717,1.0,100
user_0b5fa2eb,0,"[40.743621999999995, -73.76599499999999]","[40.6472835, -73.936812]",17.948348710260476,1.0,0
user_0b5fa2eb,1,"[40.743621999999995, -73.76599499999999]","[40.6472835, -73.936812]",17.948348710260476,1.0,5
user_0b5fa2eb,2,"[40.743621999999995, -73.76599499999999]","[40.6472835, -73.936812]",17.948348710260476,1.0,10
user_0b5fa2eb,4,"[40.743621999999995, -73.76599499999999]","[40.689132, -73.721469]",7.127000545043178,1.0,20
user_0b5fa2eb,8,"[40.743621999999995, -73.76599499999999]","[40.689132, -73.721469]",7.127000545043178,1.0,40
user_0b5fa2eb,12,"[40.743621999999995, -73.76599499999999]","[40.689132, -73.721469]",7.127000545043178,1.0,60
user_0b5fa2eb,16,"[40.743621999999995, -73.76599499999999]","[40.6472835, -73.936812]",17.948348710260476,1.0,80
user_0b5fa2eb,20,"[40.743621999999995, -73.76599499999999]","[41.916661, -71.40430400000001]",236.41778795790765,0.0,100
user_0b6126d6,0,"[33.492833000000005, -86.889547]","[25.973882, -80.242374]",1053.405372308897,0.0,0
user_0b6126d6,0,"[33.492833000000005, -86.889547]","[25.973882, -80.242374]",1053.405372308897,0.0,5
user_0b6126d6,0,"[33.492833000000005, -86.889547]","[25.973882, -80.242374]",1053.405372308897,0.0,10
user_0b6126d6,1,"[33.492833000000005, -86.889547]","[25.973882, -80.242374]",1053.405372308897,0.0,20
user_0b6126d6,3,"[33.492833000000005, -86.889547]","[25.973882, -80.242374]",1053.405372308897,0.0,40
user_0b6126d6,5,"[33.492833000000005, -86.889547]","[39.307559999999995, -76.65441700000001]",1120.0468749495155,0.0,60
user_0b6126d6,7,"[33.492833000000005, -86.889547]","[39.307559999999995, -76.65441700000001]",1120.0468749495155,0.0,80
user_0b6126d6,9,"[33.492833000000005, -86.889547]","[39.307559999999995, -76.65441700000001]",1120.0468749495155,0.0,100
user_0b93ca7a,0,"[40.555582, -75.483358]","[40.812029499999994, -73.93619749999999]",133.53672292974935,1.0,0
user_0b93ca7a,3,"[40.555582, -75.483358]","[40.812029499999994, -73.93619749999999]",133.53672292974935,1.0,5
user_0b93ca7a,6,"[40.555582, -75.483358]","[40.812029499999994, -73.93619749999999]",133.53672292974935,1.0,10
user_0b93ca7a,13,"[40.555582, -75.483358]","[40.812029499999994, -73.93619749999999]",133.53672292974935,1.0,20
user_0b93ca7a,27,"[40.555582, -75.483358]","[40.812029499999994, -73.93619749999999]",133.53672292974935,1.0,40
user_0b93ca7a,40,"[40.555582, -75.483358]","[40.812029499999994, -73.93619749999999]",133.53672292974935,1.0,60
user_0b93ca7a,54,"[40.555582, -75.483358]","[40.9112535, -73.7748885]",149.2840863635297,1.0,80
user_0b93ca7a,67,"[40.555582, -75.483358]","[40.862080999999996, -73.893029]",138.3106281998929,1.0,100
user_0b989022,0,"[32.735926, -97.321042]","[33.746497, -84.074836]",1236.154683059635,0.0,0
user_0b989022,5,"[32.735926, -97.321042]","[33.746497, -84.074836]",1236.154683059635,0.0,5
user_0b989022,10,"[32.735926, -97.321042]","[33.746497, -84.074836]",1236.154683059635,0.0,10
user_0b989022,20,"[32.735926, -97.321042]","[33.746497, -84.074836]",1236.154683059635,0.0,20
user_0b989022,41,"[32.735926, -97.321042]","[34.393699999999995, -118.24542149999999]",1944.0178115528577,0.0,40
user_0b989022,62,"[32.735926, -97.321042]","[33.748637, -84.44241149999999]",1202.190947680113,0.0,60
user_0b989022,83,"[32.735926, -97.321042]","[33.592547999999994, -117.1703525]",1847.2457078597006,0.0,80
user_0b989022,104,"[32.735926, -97.321042]","[33.748637, -84.44241149999999]",1202.190947680113,0.0,100
user_0bcff647,0,"[39.993168, -75.174582]","[40.0097845, -75.15243749999999]",2.6404131943188256,1.0,0
user_0bcff647,0,"[39.993168, -75.174582]","[40.0097845, -75.15243749999999]",2.6404131943188256,1.0,5
user_0bcff647,1,"[39.993168, -75.174582]","[40.0097845, -75.15243749999999]",2.6404131943188256,1.0,10
user_0bcff647,2,"[39.993168, -75.174582]","[40.0097845, -75.15243749999999]",2.6404131943188256,1.0,20
user_0bcff647,5,"[39.993168, -75.174582]","[40.0097845, -75.15243749999999]",2.6404131943188256,1.0,40
user_0bcff647,8,"[39.993168, -75.174582]","[40.0097845, -75.15243749999999]",2.6404131943188256,1.0,60
